institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,"Name, title, and organizational affiliation of each reviewer","Alina Halstenberg, Climate ACtion and Resilience Fellow, alinahalstenberg@berkeley.edu Kyle Gibson, Director of Communications, kyle.gibson@berkeley.edu",,,text
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,Completed STARS Review Template,Alina_Halstenberg_Completed_Copy_of_STARS_3.0_Review_Template_UCB.xlsx,,,text
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,Completed STARS Review Template (second review),,,,not_reported
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,Completed STARS Review Template (third review),,,,not_reported
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,Notes about the information provided for this credit,,,,not_reported
"University of California, Berkeley",IL-1,IL,Bonus,Reporting Assurance,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,Do one or more of the individuals who are leading the institution’s STARS data collection process hold a valid STARS 3.0 Data Quality Certificate from AASHE?,Yes,,,boolean
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,List of certificate-holding individuals leading the institution’s data collection process,"Marina Zdobnova, Sustainability Data and Program Manager",,,text
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,Do one or more of the individuals who have completed a comprehensive review of the current STARS report hold a valid STARS 3.0 Data Quality Certificate from AASHE?,No,,,boolean
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,List of certificate-holding individuals who have completed a comprehensive review of the current STARS report,,,,not_reported
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,Notes about the information provided for this credit,AASHE Documentation,,,text
"University of California, Berkeley",IL-2,IL,Bonus,Data Quality Certificate,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Does the institution formally designate sustainability course offerings from multiple academic departments or units in its official course catalog or listings?,Yes,,,boolean
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Description of the sustainability course designation program,"Students can filter the official UC Berkeley course catalog by the Humanities & Environment Course Thread offerings. The Humanities & Environment Course Thread promotes new approaches to understanding the ways that humans imagine, represent, and interact with the natural world. Students explore challenging questions about how our imagined relations with the natural world have contributed to our strained relations with the environment. The Humanities and Environment Thread links courses in a wide array of departments across the humanities and the social sciences that offer a variety of methodological and thematic approaches to the humanistic study of our places in and our transformations of the natural world.",,,text_long
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Published course catalog where the sustainability course designations appear,,,,not_reported
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Official online listings where the sustainability course designations appear,https://classes.berkeley.edu/search/class/?f%5B0%5D=sm_course_thread%3AHumanities%20%26%20Environment,,,url
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Notes about the information provided for this credit,Office of Sustainability,,,text
"University of California, Berkeley",IL-4,IL,Bonus,Sustainability Course Designation,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-10,IL,Bonus,Green Athletics Program,,Does the institution have or participate in a green athletics program?,Yes,,,boolean
"University of California, Berkeley",IL-10,IL,Bonus,Green Athletics Program,,"Narrative and/or website URL outlining the sustainability criteria or standards by which the institution’s athletic events, departments, and/or teams are assessed","UC Berkeley became a member of the Green Sports Alliance in May 2014 through the sponsorship of the Beverage Alliance. UC Berkeley’s football stadium, Memorial Stadium, is designated a zero waste stadium and is also LEED-certified Silver. To that end, the Athletics Sustainability Fellows and Cal Zero Waste partnered with Cal Athletics to ensure the stadium has the necessary zero waste bins and signage. Zero waste education, outreach, and fan engagement are critical strategies deployed by ZWRC to promote upstream behavior changes in community members. ZWRC, CRRS, and SERC have partnered on UC Berkeley’s participation in the annual RecycleMania Game Day Challenge since 2013 and the Green Sports Alliance Game Day Challenge since 2015. Pre-game best practices include collaboration with concessions to ensure all items sold are compostable or recyclable, developing an educational video to be shown during the game and an educational game to be played by fans during halftime, and installing zero waste reduction bins and signs throughout the basketball Pavilion. Game day best practices include student “trash talkers” assisting fans with waste diversion and sorting, educational tabling through the Pavilion and Stadium, and providing bins to collect used pom-poms and fan items for reuse at future games. After being very successful in the Pac-12's yearly gameday sustainability competitions, the University is excited to move into the ACC and be a partner in the ACC Sports Sustainability program. This year UC Berkeley has partnered with r.World on the use of the r.Cup at all California Memorial Stadium beverage point of sale locations. The r.Cup program significantly reduces single-use plastics and offers a reusable cup that fans purchase, drink and leave on site. Staff then pick up all the cups, have them washed and a new batch arrives the following game. Public transportation is highly recommended on football game days. Game day shuttles offer transportation to Memorial Stadium from the downtown Berkeley BART station and nearby campus locations. The UC Berkeley campus has a limited number of parking spaces available so the school encourages public transportation.",,,text_long
"University of California, Berkeley",IL-10,IL,Bonus,Green Athletics Program,,Notes about the information provided for this credit,"Joshua Hummel, Senior Associate Athletics Director - Facilities, Events and Capital Projects, Trademarks and Licensing Department, Zero Waste Elimination Working Group",,,text
"University of California, Berkeley",IL-10,IL,Bonus,Green Athletics Program,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Does the institution have or participate in a green events certification/recognition program?,Yes,,,boolean
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Narrative and/or website URL outlining the sustainability criteria or standards by which the institution’s events are assessed,https://serc.berkeley.edu/resources/funding/green-event-certification,,,url
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Has the institution held one or more qualifying green events within the previous three years?,Yes,,,boolean
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Narrative and/or website URL providing an overview of at least one qualifying green event,"On October 12, 2024, FEED (Food, Equity, Entrepreneurship, and Development) organized a panel discussion featuring industry professionals from the sustainable food sector. The event's goals are: 1. Discuss sustainable practices in the food industry. 2. Promote environmental justice and equity in food systems. 3. Inspire students to pursue careers in sustainable food entrepreneurship. The funds were allocated specifically towards: 1. Sustainable Catering: Plant-Based Snacks and Beverages: We will source locally produced, organic, plant-based snacks and beverages from vendors who prioritize sustainable and ethical practices. This not only reduces the environmental impact associated with animal agriculture but also supports local businesses committed to sustainability. 2. Reusable and Compostable Utensils and Dishware: Reusable Items: We plan to invest in reusable plates, cups, and utensils for the event. These items will be carefully cleaned and stored for use in future events, promoting a culture of reuse within our organization. If reusable items are not feasible due to logistical constraints, we will opt for compostable alternatives made from sustainable materials like bamboo or sugarcane fiber. 3. Sustainable Outreach Materials: Digital Promotion and Resources: To minimize paper waste, we will allocate funds toward enhancing our digital outreach efforts. This includes creating engaging online promotional materials and utilizing platforms that reduce the need for printed flyers or brochures. At the event, we will use QR codes for agendas, speaker biographies, and feedback forms, encouraging attendees to access information digitally.",,,text_long
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Notes about the information provided for this credit,TGIF,,,text
"University of California, Berkeley",IL-11,IL,Bonus,Green Events Program,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-12,IL,Bonus,Green Laboratory Program,,Percentage of laboratories certified by My Green Lab or an equivalent green laboratory program,1 to 24,,,text
"University of California, Berkeley",IL-12,IL,Bonus,Green Laboratory Program,,Narrative and/or website URL providing information about the institution’s green laboratory certifications,"The Green Labs Program was created to improve sustainable practices within research and teaching labs on campus with the goal to incorporate the use of water reduction, waste elimination and energy saving technology, along with actions and procurement strategies for researchers, instructors, and lab spaces. The Green Labs Certification Program recognizes laboratories for their implementation of sustainability and efficiency practices. Labs are able to achieve credits in the areas of Energy Efficiency, Water Efficiency, Waste Reduction, Chemicals, Purchasing, and Education, and evaluate potential areas of improvement. The new studio certification program encompasses traditional and non-traditional chemical or engineering labs, and may include design studios, architecture programs, electronics, robotics, prototyping, 3D printing and fabrication shops. In May 2020 the campus produced its first Green Labs Action Plan. The Plan identifies short and longer-term initiatives to improve sustainable practices - such as water reduction, waste elimination, energy saving technology, engagement and procurement strategies - in campus lab and research spaces. Participating laboratories will collaborate within the campus labs community to bring innovation and creativity to the certification program, and will support the Chancellor’s Advisory Committee on Sustainability’s (CACS) efforts towards a more sustainable UC Berkeley. CACS (sustainability.berkeley.edu/cacs) has identified a list of sustainable actions that can be implemented by labs to satisfy the requirements for a Green Certified Laboratory. Certification is awarded through a points system. Certification stands for 2 years; criteria and requirements may change over time. Periodic check-ins between the lab and Green Labs Certification student representative will be required. Under energy conservation and efficiency, the program requires labs to use shared freezers and refrigerators as well as freezers that are Energy Star rated. Lab members must also periodically defrost and clean freezer coils. With water, lab staff and students are encouraged to reduce water consumption and be familiar with the process for reporting any water leaks in pipes or sinks to building managers. With chemical use and disposal, labs are asked to minimize chemical waste by routinely inventorying which chemicals are used, stored and created in the lab, as well as to donate surplus chemicals and store and secure chemicals in locations approved by Environmental Health & Safety. Under materials management, labs are required to return, reuse or recycle envelopes, boxes and packaging material whenever possible. Labs are also advised to use rechargeable batteries where possible and reuse disposable plastic and glass items. Finally, labs are required to post a sustainable practices fact sheet, discuss green practices at regular team meetings and assign a lab member to oversee recycling and sash closures.",,,text_long
"University of California, Berkeley",IL-12,IL,Bonus,Green Laboratory Program,,Notes about the information provided for this credit,https://docs.google.com/spreadsheets/d/1EpLqhYNXVHec-iku-E0uzvOSJcnxisdH/edit?usp=sharing&ouid=105826157914045237014&rtpof=true&sd=true,,,url
"University of California, Berkeley",IL-12,IL,Bonus,Green Laboratory Program,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,"Has the institution taken steps to publicly acknowledge and address its historic involvement in slavery, land theft, and/or other injustices?",Yes,,,boolean
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,Narrative and/or website URL outlining the steps take to acknowledge and address the institution’s historic involvement in injustices,https://cejce.berkeley.edu/ohloneland https://nagpra.berkeley.edu/uc-nagpra-policy,,,url
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,"Has the institution partnered with the communities impacted by its historic involvement in injustices to develop and implement a program of atonement, reparation, or repatriation?",Yes,,,boolean
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,"Narrative and/or website URL outlining the institution’s partnerships to structure a formal atonement, reparation, or repatriation program",https://ucnet.universityofcalifornia.edu/employee-news/uc-people-vincent-medina-louis-trevino-ohlone/,,,url
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,Notes about the information provided for this credit,Center for Educationl Justice and Community Engagement,,,text
"University of California, Berkeley",IL-14,IL,Bonus,Addressing Historic Injustices,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-22,IL,Bonus,Trademark Licensing Monitoring and Verification,,Is the institution currently a member of a qualifying trademark licensing monitoring and verification organization?,Yes,,,boolean
"University of California, Berkeley",IL-22,IL,Bonus,Trademark Licensing Monitoring and Verification,,Narrative and/or website URL providing information about the institution’s membership of a qualifying trademark licensing monitoring and verification organization,"UC Berkeley is part of the Worker Rights Consortium (WRC), another organization that monitors labor conditions in factories producing university-licensed goods. The WRC focuses on ensuring that factories comply with university codes of conduct, particularly around labor rights. UC Berkeley is a member of the Fair Labor Association (FLA), which qualifies as a trademark licensing monitoring and verification organization. The FLA is an independent nonprofit that promotes fair labor practices in global supply chains, including those related to university-licensed apparel and other products. As a member of the FLA, UC Berkeley works to ensure that the manufacturers producing goods with the university’s trademarks adhere to labor standards, including fair wages, safe working conditions, and the right to unionize. The FLA conducts independent monitoring and verification of factories to ensure compliance with these standards. UC Berkeley requires trademark licensees to be members of the FLA and WRC when applicable. These two organizations give UC Berkeley extra information about supply lines and factory audits. Additionally, UC Berkeley utilizes the Collegiate Licensing Company (CLC) to manage its licensing programs, including marketing, brand protection, and enforcement of labor codes in the production of licensed products.",,,text_long
"University of California, Berkeley",IL-22,IL,Bonus,Trademark Licensing Monitoring and Verification,,Notes about the information provided for this credit,Office of Sustainability,,,text
"University of California, Berkeley",IL-22,IL,Bonus,Trademark Licensing Monitoring and Verification,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Has the institution conducted a baseline biodiversity assessment that is inclusive of the entire campus?,Yes,,,boolean
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Narrative and/or website URL outlining the methodology and results of the institution’s biodiversity assessment,"https://capitalstrategies.berkeley.edu/sites/default/files/uc_berkeley_hill_campus_deir-508.pdf https://capitalstrategies.berkeley.edu/sites/default/files/eir-volume-1.pdf http://cbc.berkeley.edu/ucbfieldstations.htm UC campuses are required to prepare an Environmental Impact Report (EIR) in compliance with the California Environmental Quality Act (CEQA) for their Long Range Development Plans. The Environmental Impact Report methods are extensive, details on the methodology can be found here: https://www.ucop.edu/design-services/resources/ceqa-compliance-planning/index.html The 2021 Long Range Development Plan (LRDP) Environmental Impact Report (EIR) describes its methodology in Section 5.3: Biological resources in the study area were determined through a review of available information, including the 1990 LRDP EIR,1 environmental documents on specific developments on the Campus Park and surrounding areas, and assessments conducted for the Hill Campus. Field reconnaissance surveys were conducted on February 4 and April 22, 2003 for the Campus Park and the two potential development areas in the Hill Campus. The potential impacts of implementation of the 2021 LRDP were then evaluated against this baseline in light of the adequacy of existing programs and proposed LRDP policies intended to protect and enhance sensitive biological resources. https://drive.google.com/file/d/1uADmBUwvjaFtTVIUz9m8k8bPN3Xn53yj/view?usp=sharing",,,url
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,"List of endangered and vulnerable species with habitats on campus, by level of extinction risk","UC Berkeley's Draft Environmental Impact Report (Draft EIR) for the Wildland Vegetative Fuel Management Plan contains a list of endangered and vulnerable species. - Table 3.5-2 outlines Special-Status Plant Species Known to Occur in the Hill Campus Vicinity and Their Potential for Occurrence in the Plan Area and Identified Treatment Projects. - Table 3.5-3 outlines Special-Status Wildlife Species Known to Occur in the Project Vicinity and Their Potential for Occurrence in the Plan Area https://capitalstrategies.berkeley.edu/sites/default/files/uc_berkeley_hill_campus_deir-508.pdf The Long Range Development Plan (LRDP) Environmental Impact Report (EIR) describes endangered and vulnerable species in Section 5.3 BIOLOGICAL RESOURCES. Biological resources include all flora, fauna and associated habitats (including wetlands) that would be affected by project implementation. https://capitalstrategies.berkeley.edu/sites/default/files/eir-volume-1.pdf",,,text_long
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Narrative outlining how the baseline biodiversity assessment is used to protect or positively affect the areas and species identified,"Each of the areas has received repeated assessments to identify endangered and vulnerable species of concern; for example, the Upper Strawberry Creek Watershed is designated habitat for the federally listed Alameda Whipsnake. As mentioned, Codornices Creek is habitat for the threatened Northern California Steelhead and at the Berkeley Global Campus, Richmond, the endangered Ridgeway’s Rail, a marsh bird, continues to sustain a small breeding population under UC Berkeley protective efforts. The Strawberry Creek Restoration Program both protects and restore watershed natural spaces, where guidance and instruction is provided by staff from the Office of Environment, Health & Safety. Over the last two decades, the university has transformed natural areas overwhelmed by invasive plant species back to biodiverse native plant communities, thereby bringing back the basis of unique Northern California ecosystems and food webs. UC Berkeley continues to assess its lands to identify environmentally sensitive areas, as both part of its ongoing planning process as well as in response to changing environmental factors such as prolonged drought and climate change. https://capitalstrategies.berkeley.edu/sites/default/files/uc_berkeley_hill_campus_deir-508.pdf UC Berkeley maintains Long Range Development Plans with an accompanying Environmental Impact Report. These documents lay out the framework by which the university will steward its lands. Both the Office of Environment, Health and Safety and the Department of Facilities Services implement programs to meet the university's goal of protecting environmentally sensitive areas and performing restoration projects where feasible.",,,text_long
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Has the institution conducted a less comprehensive biodiversity assessment within the previous three years?,Yes,,,boolean
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Description of the institution’s less comprehensive biodiversity assessment,"Frequent visits to these areas by qualified personnel, primarily Campus researchers and staff from the UC Berkeley Office of Environment, Health & Safety (EH&S), are the main means of assessment. However in the course of updating planning documents or complying with the California Environmental Quality Act process for large-scale projects, the university may contract with consulting biologists and other subject matter experts on a particular species of concern. Methodology centers primarily around visual and auditory (bird calls) surveys. The Wildland Vegetative Fuel Management Plan (WVFMP) directs the treatment of vegetation that could become fire fuel within the UC Berkeley Hill Campus (or Plan Area) located east of the Campus Park. It serves as one component of UC Berkeley’s range of actions to substantially reduce wildfire risk and minimize the potential for harmful effects of wildfire on people, property, and natural resources within the Plan Area, as well as on adjacent public and private land and throughout the greater East Bay region. This EIR has been prepared to evaluate the physical environmental effects of the WVFMP, including the Identified Treatment Projects. The Long Range Development Plan has guidelines in place to protect biodiversity. For example, GUIDELINE G.1 PRESERVATION AREAS states: The preservation areas described below and in figure 12 protect the major elements of the campus landscape armature, as well as its most significant historic exterior spaces. No new buildings should intrude into the preservation areas. https://drive.google.com/file/d/1uADmBUwvjaFtTVIUz9m8k8bPN3Xn53yj/view?usp=sharing Table ES-1 of UC Berkeley's Draft Environmental Impact Report (Draft EIR) for the Wildland Vegetative Fuel Management Plan provides a summary of the program-level and project-level environmental impacts potentially resulting from implementation of the overall WVFMP and from implementation of the Identified Treatment Projects, respectively. The table also identifies the level of significance of each impact before mitigation, mitigation measures proposed to reduce impacts, and the level of significance of the impact after implementation of the mitigation measures for the overall WVFMP and the Identified Treatment Projects. https://capitalstrategies.berkeley.edu/sites/default/files/uc_berkeley_hill_campus_deir-508.pdf",,,text_long
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Notes about the information provided for this credit,"UC Berkeley's Draft Environmental Impact Report (Draft EIR) for the Wildland Vegetative Fuel Management Plan contains a description of areas of biodiversity importance. Occurrences of sensitive natural communities recorded in the CNDDB and identified during May 2020 surveys are described in Section 3.5, starting on page 19. https://capitalstrategies.berkeley.edu/sites/default/files/uc_berkeley_hill_campus_deir-508.pdf The Long Range Development Plan (LRDP) Environmental Impact Report (EIR) describes areas of biodiversity importance in Section 4.3 BIOLOGICAL RESOURCES. Biological resources include all flora, fauna and associated habitats (including wetlands) that would be affected by project implementation. https://capitalstrategies.berkeley.edu/sites/default/files/eir-volume-1.pdf",,,text_long
"University of California, Berkeley",IL-24,IL,Bonus,Biodiversity Assessment,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-25,IL,Bonus,Grounds Certification,,Percentage of managed grounds certified to one or more qualifying organic landscaping or ecological land management standards,75 to 100,,,text
"University of California, Berkeley",IL-25,IL,Bonus,Grounds Certification,,Narrative and/or website URL providing information about the institution’s certified grounds,"UC Berkeley acquired the Gold Level Green Grounds Certification (GOLD) from Re : Wild Your Campus. https://www.rewildyourcampus. org/green-grounds- certification . Re : Wild your campus was formally Herbicide Free CAL and it was started by 2 students and beach volleyball players. They graduated and created a nonprofit that is helping campuses all over the country go organic. Sophia Quinlan Ware, a student worker in the Haas Office of Sustainabiltiy and Climate Change, led the certification initiaitive and completed it in 2024.",,,text_long
"University of California, Berkeley",IL-25,IL,Bonus,Grounds Certification,,Notes about the information provided for this credit,"HAAS School of Business, Facilities Services, Office of Sustainability",,,text
"University of California, Berkeley",IL-25,IL,Bonus,Grounds Certification,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-26,IL,Bonus,High Performance Building Certification,,Does the institution have at least one building that is certified at the highest achievable level under a green building rating system?,Yes,,,boolean
"University of California, Berkeley",IL-26,IL,Bonus,High Performance Building Certification,,Narrative and/or website URL providing information about the institution’s certified high performance buildings,https://newsroom.haas.berkeley.edu/chou-hall-earns-trifecta-of-green-building-credentials/,,,url
"University of California, Berkeley",IL-26,IL,Bonus,High Performance Building Certification,,Notes about the information provided for this credit,Office of Sustainability,,,text
"University of California, Berkeley",IL-26,IL,Bonus,High Performance Building Certification,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-37,IL,Bonus,Sustainable Dining Recognition,,Percentage of on-site food service establishments formally recognized for leadership in sustainable dining by a qualifying assessment or awards program,75 to 100,,,text
"University of California, Berkeley",IL-37,IL,Bonus,Sustainable Dining Recognition,,Narrative and/or website URL providing information about the formal recognition the institution’s dining services have received for leadership in sustainable dining,https://www.nacufs.org/Membership/Awards/Awards-Gallery#CarbonNeutrality,,,url
"University of California, Berkeley",IL-37,IL,Bonus,Sustainable Dining Recognition,,Notes about the information provided for this credit,Office of Sustainability,,,text
"University of California, Berkeley",IL-37,IL,Bonus,Sustainable Dining Recognition,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-43,IL,Bonus,Sustainable Procurement Recognition,,Has the institution been recognized by SPLC for its participation in the SP Assessment program within the previous three years ?,Yes,,,boolean
"University of California, Berkeley",IL-43,IL,Bonus,Sustainable Procurement Recognition,,Narrative and/or website URL providing information about the institution’s recognition by SPLC,UC Berkeley submitted its 2024 SPLC Navigator SP Assessment representing its spend from fiscal year 2024. https://www.sustainablepurchasing.org/splc-navigator Screenshot: https://drive.google.com/file/d/1g4kOFI3TbdErXY4ldNH60eCcS9Q4Tk58/view?usp=drive_link Confirmation Letter from SPLC: https://drive.google.com/file/d/1ir8R6n4yA04zLbi4Sxug7cH4uVCBHYIk/view?usp=sharing UC Berkeley's 2024 Navigator submission has qualified for SPLC's Top 5 Higher Ed sustainable procurement performers!,,,text_long
"University of California, Berkeley",IL-43,IL,Bonus,Sustainable Procurement Recognition,,Notes about the information provided for this credit,Data was provided by the Purchasing Team at UC Berkeley.,,,text
"University of California, Berkeley",IL-43,IL,Bonus,Sustainable Procurement Recognition,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-44,IL,Bonus,Zero Waste Certification,,Is the institution zero waste certified under a qualifying program?,Yes,,,boolean
"University of California, Berkeley",IL-44,IL,Bonus,Zero Waste Certification,,"Has the institution earned Bronze-Level badges (or better) in any of the Scope, System, or Program Scores on their Atlas Scorecard?",Yes,,,boolean
"University of California, Berkeley",IL-44,IL,Bonus,Zero Waste Certification,,Narrative and/or website URL providing information about the institution’s zero waste certification or status,"True Zero Waste Certification Chou Hall at the University of California, Berkeley's Haas School of Business is the ifrst academic building in the world to receive the TRUE Zero Waste certifiation at the Platinum level. It also has a LEED Platinum certification for its energy efficient design. Chou Hall achieved this certification by diverting over 90% of its waste from landfills for 12 consecutive months. This was accomplished through waste sorting, composting, and other efforts.",,,text_long
"University of California, Berkeley",IL-44,IL,Bonus,Zero Waste Certification,,Notes about the information provided for this credit,HAAS School of Business,,,text
"University of California, Berkeley",IL-44,IL,Bonus,Zero Waste Certification,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-45,IL,Bonus,Bicycle Friendly Recognition,,Is the institution currently recognized for leadership in cycling infrastructure and support by a qualifying program?,Yes,,,boolean
"University of California, Berkeley",IL-45,IL,Bonus,Bicycle Friendly Recognition,,Narrative and/or website URL providing information about the institution’s bicycle friendly recognition,"Gold rating from League of American Bicyclists ""Bicycle Friendly University"". https://news.berkeley.edu/2017/11/13/bike-friendly-campus-award/",,,text
"University of California, Berkeley",IL-45,IL,Bonus,Bicycle Friendly Recognition,,Notes about the information provided for this credit,Office of Sustainability,,,text
"University of California, Berkeley",IL-45,IL,Bonus,Bicycle Friendly Recognition,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Does the institution have a program designed to incentivize the use of public transportation?,Yes,,,boolean
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Description of the institution’s programs designed to incentivize the use of public transportation,"Student bus pass for all students, $10 and $20 subsidy for employees to ride public transportation. Daily parking option to provide easy option to switch to public transport, payroll deduction for transit.",,,text_long
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Does the institution have a bicycle or scooter sharing program?,Yes,,,boolean
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Description of the institution’s bicycle or scooter sharing program,"UC Berkeley is proud to bring bikesharing onto campus. Students, Faculty, and Staff can now utilize one more new option to not only travel around campus (door-to-door), but could also explore the Bay Area. With over 3,000 bikes in 250+ stations, Bay Wheels is the regional BikeShare System designed to connect Berkeley with four other cities (Oakland, Emeryville, San Francisco, and San Jose). Discounted rates are available for staff and students, with an additional discount for EOP students. https://pt.berkeley.edu/Baywheels",,,text_long
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Does the institution have a car sharing or carpool program?,Yes,,,boolean
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Description of the institution’s car sharing or carpool program,"UC Berkeley has a variety of car sharing services on, or just adjacent to campus. Each service provides its members with short‐term car rentals where some have dedicated spaces where you must return the vehicles; another is designed for one-way travel. Each car-sharing service offers its own unique fee structure, eligibility requirements and philosophies. UC Berkeley partners with Zipcar for discounted mermbership. Providers offer a program for students ages 18 to 21, to serve a younger population that is sometimes aren’t eligible for rental cars. https://pt.berkeley.edu/carshare",,,text_long
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Notes about the information provided for this credit,"TGIF, Transportation Office, Office of Sustainabiltiy",,,text
"University of California, Berkeley",IL-48,IL,Bonus,Shared Mobility Program,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Does the institution have a dedicated fund to support campus sustainability projects that is ongoing and includes a multi-stakeholder decision-making process to determine which projects receive funding?,Yes,,,boolean
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Name of the institution’s sustainability projects fund,The Green Initiative Fund,,,text
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Which of the following best describes the primary source of funding for the sustainability projects fund?,Student fees,,,text
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Year the institution’s sustainability projects fund was established,2007,,2007.0,year
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Narrative and/or website URL providing an overview of the institution’s sustainability projects fund,"The Green Initiative Fund (TGIF) is UC Berkeley’s Campus Green Fund. TGIF provides funding, via grants, for projects that improve and support UC Berkeley’s campus sustainability efforts. TGIF allocates funds to projects that promote sustainable modes of transportation, increase energy and water efficiency, restore habitat, promote environmental and food justice, and reduce the amount of waste created by UC Berkeley. Portions of the fund also support education & behavior change initiatives, student financial aid (via return to aid), and student internships. Students, faculty, and staff may submit project proposals, which are selected for funding by the annually-appointed TGIF Committee, consisting of students, faculty, and staff, on which the students have the majority vote. https://tgif.berkeley.edu/",,,text_long
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Narrative outlining the multi-stakeholder decision-making process used to determine which projects receive funding through the sustainability projects fund,"TGIF is administered by the TGIF Committee and the TGIF Coordinator. The Committee’s voting members include one student representative each from the ASUC, Graduate Assembly, and 2 application-based at-large representatives, in addition to a representative each from Capital Strategies, Administration, and Faculty. Non-voting members include a representative from the Committee on Student Fees, ex-officios from the Office of Sustainability, Energy Office, and the SERC Director.",,,text_long
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Notes about the information provided for this credit,Office of Sustainabiltiy,,,text
"University of California, Berkeley",IL-51,IL,Bonus,Sustainability Projects Fund,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",IL-54,IL,Bonus,Sustainable Retirement Plan,,Does the institution’s employee retirement plan include one or more funds with a sustainability or ESG focus?,Yes,,,boolean
